gene,AHR,ARID1A,ARRDC3,ATL1,BCORL1,BPGM,CBARP,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXL2NB,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RP5-862P8.2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
LYL1,0.008513758248011705,0.03762754907977517,0.0040308514416321495,-0.04680613882771634,0.02876624300373133,-0.0009058723335280128,0.004806205731145569,-0.06598996998585754,-0.057771755798076696,0.03594710779376892,0.07290903848575764,0.05264486695363446,0.1421336866584897,0.14281168273309675,0.10628209703599145,0.048950187257215214,0.058499786971517836,0.04549470774982478,0.033112527641538214,-0.09041828832214521,0.0418570170085199,0.0903164180144726,0.046312622910296086,-0.00976805248593959,0.0744790792983697,-0.020579785087610936,0.042961664914488495,0.02660434416640254,0.0733538277911265,-0.07489420164997795,0.060364773505754976,0.06023992804915179,0.03892369867857354,0.028362740888203952,0.030902014802744904,-0.048122297411028025,0.017455566397562627,0.006752468877535528,-0.07079439446513586,-0.006722350550356665,0.053947743134061144,0.007919971650593993,0.009592894064298335,0.00996506191496993,-0.07257723989790077,-0.12093549200831571,-0.11402791791116074,0.010184078272701375,0.06598481048925892,-0.018383059755851305,0.07514869337525504,0.04014072536310312,-0.02840247025917518,-0.01506038497750442,0.05567564090787441,0.0376106674158256,0.0036861976917384534,0.04410257167248323,0.02129956685927841,0.043783166393003115,0.020832777153702547,0.044390100558808904,0.04194283824794698,-0.02797337873977085,0.042909194025327335,0.021423330398449902,0.060891882387678675,0.09857838836606803,0.05098096798910359,-0.0020042121869780494,-0.027445996201321987,-0.09258510934544528,-0.015283251436905176,-0.003226813420754926,0.06414750344303219,-0.010532644027533816,-0.014474488624007686,0.03389288845465005,0.0860588230700319,-0.0008571593232278296,0.04915072146801028,-0.0043496455342040274,0.06697500987776334,0.0002996978571865039,-0.01666154653718291,0.004903834676117325,0.03307717886001063,0.02167086586565037,0.05389036981074291,0.10121682680470309,0.046155084098745955,0.0324423368272356,-0.08452014564328394,0.03503809536171197,-0.02899132559235129,0.011563956510213663,0.012810513829927872,-0.045897993251702074,0.020519682547805396,0.014138763982337266,-0.024912197038052614,0.017197937304704827,-0.013043129592935215
MAML2,0.030003616929956373,0.03616925977240648,0.029317163733539583,0.03965053486430914,-0.006858880522427221,0.0192496983495758,0.008502313485311684,0.04553840445285973,0.007710073715483233,0.025601521957855755,0.027412269606667844,-0.014252134792721527,-0.029021775481679724,-0.004097787993851909,-0.05790413182176429,-0.00856175896713041,0.028635358130834662,0.058287274746965434,0.04888676200814571,0.0024077900291945564,0.03690388990714478,0.06672549165890634,0.0025553210154663497,-0.0693228586626432,0.0024777066555644878,-0.02014611345210854,-0.012503382324269507,-0.054665732037009696,0.02262885080301752,-0.008444940090059166,-0.013182932757750732,0.04878471927047989,0.06216964006976447,0.04714170804672399,0.031832610310772,-0.0367743285329461,0.04655369959841754,0.012419643298120675,-0.16561871718742455,-0.022681023347765415,0.002146001069942449,-0.022898957444156764,0.04322521725258143,0.001629389019239258,0.018600133920138318,0.018582066952494813,0.028433820794764364,0.014652284970764949,0.007729579840330944,0.013571191083724649,-0.03054878932092353,0.00010044068905876169,-0.11504836161772275,0.01240206875580757,0.03839539757332057,0.00368619769173858,-0.11446384196623643,-0.07395475012047639,-0.07316649236090639,0.056445356525673084,0.017835649009038564,-0.0010618996165353833,0.009269434762496073,-0.01021121697761214,0.027394289726226484,0.003266707987413891,0.006714808971803599,0.017309245596087798,-0.004622803298882157,0.012345818933353403,0.05232775455672689,0.01625465714255525,0.03013629916366048,-0.019545195664854353,0.04685815816343873,0.008078111976089366,0.02985091502715609,0.0473775861173277,0.045723812720425416,-0.010712769965686523,0.014433733693439837,0.019510625270820398,0.020504920208217606,0.013184876281953077,-0.0640979640886531,0.05915086392409208,-0.01257492298713462,-0.04220518174258414,0.009214523326026458,0.0036875996718309656,-0.003113606042135765,0.03607362058370768,-0.01703955577630208,-0.025710500703808495,-0.0415499664575652,-0.007383466978365855,-0.00019111016558646466,0.010799193680293803,0.037035306231391354,0.004352215731140308,0.0017574472612303105,-0.08312230276152718,-0.023087390630534416
MAP2K3,0.025990690096574093,0.060890507753932455,0.00909749921681162,0.032791620750886985,0.03281585795854332,0.022069751294160736,0.03360546175661507,0.022514072122371137,0.04572896992414247,-0.009007323020537611,0.013171277256332131,-0.012312401444190602,-0.1431787085888765,-0.06184311490665545,-0.03414898631245594,-0.03414874900675384,0.000976640199859602,0.07153146015673464,0.0629689768993259,0.03557891456700539,0.02985555211043487,0.06113345598365988,-0.08288312373283596,-0.08541579214483883,-0.010395919985112162,0.01606657308262638,-0.017915279369194584,-0.09712399626506914,-0.02722265189508706,0.004275359993024211,-0.054361398265073635,0.04128851441676268,0.03272876344559911,0.033976723415706275,0.062226251738695476,-0.02029249529899091,0.0006292930339176772,0.02045317938008701,-0.1721171300766141,-0.01643875725089865,-0.036297515158503435,0.019048440868042027,0.05617017124474331,0.012366878419261373,0.029857833729691835,0.06285403170061235,0.16084976829834313,-0.018671914599461173,0.005406847955155378,0.04460185054856414,-0.07356116851055441,-0.02844292711299743,-0.14223989284131944,0.013334437444359122,-0.0200558231159097,0.04410257167248336,-0.07395475012047639,-0.15341670706584593,-0.1253386240074164,0.07112294374275982,0.02225828847015689,-0.053392060640481645,-0.01725467191165126,0.047793987198132194,0.05080748102523677,0.012060613629702153,0.047566984362482356,-0.022617311307107035,0.01647234396836733,0.06312529766637959,0.005839771744914901,0.04690766554158718,0.0796477382141545,0.009482593303284683,0.012972707423593965,0.05012268431858663,0.08978071317703287,0.04783240393631019,-0.002357460120743282,0.0008198629744234423,0.04066101415807711,0.09772978240361067,-0.014621333652938467,0.03814766203913282,-0.05747902234945028,-0.006773761061873329,0.004334029019576267,-0.10165083705731942,0.05193875846833945,0.03426854397153886,-0.003666826446030419,0.0018182165377590188,0.0005287155021534568,-0.03200607236829074,-0.037892929392294994,-0.0008740767610493743,0.029323268636612235,0.03829484960518545,0.07192908319406782,0.015242445330426235,0.026024078044568084,-0.07289383697301216,-0.005861648215890122
MAP2K6,0.004534118851082902,0.037560550166408024,0.0031138231380557976,0.030470814856720374,0.014948555555455406,0.023553633515682744,0.02477450660601257,0.022644322352183034,0.0525056684422745,0.004033553149326519,0.03928357197078036,-0.002129452820077371,-0.12098808913335846,-0.02639113563338269,-0.015629905301267177,-0.008877382751112755,0.001755587087975491,0.07119147713984843,0.055331728469116825,0.04649964092027213,0.016370781820670186,0.07107925132595677,-0.06932750406437893,-0.08506410820067506,-0.03913127220345333,0.0585714655303787,-0.021465957960273355,-0.08978367497149989,-9.376962806040279e-05,-0.01100236362381915,-0.019721525109673746,0.018355399217570345,0.02204030619988734,0.02192028662644227,0.03440793938274175,-0.029182142555089274,0.00021870043019550645,0.02008078526220168,-0.16827651377634745,-0.016140269069101067,0.012775203017575343,-0.022144622716821882,0.018694360962254936,0.005427266324100066,0.015397568159887798,0.058782629298459566,0.1079547480405737,0.038265315296064396,-0.0033693206663598235,0.015308242962758206,-0.06379191022719519,-0.03811267511747411,-0.1307487396212635,0.010443264491644224,0.022911287447118706,0.02129956685927855,-0.07316649236090639,-0.1253386240074164,-0.12745981616140725,0.041133406249208034,0.016428296982912993,-0.04020159342741248,-0.004059210165266513,0.03924032453847377,0.05202912159807305,-0.01079614393239275,0.02673244227080751,0.00591654878372086,0.024295239079806408,0.03933124981078065,0.02553329283752226,0.023427776253214377,0.07113041944198192,0.002090775736002526,0.010530098012936098,0.0320399242932493,0.04635787490736057,0.05596949483013225,0.0007246540177513472,-0.01733904530771641,0.02152753125434944,0.08245223820867482,0.027200453435840877,0.03540767308951198,-0.05698880723391575,0.034454053593402145,-0.016360708541296662,-0.09488713935420237,0.09373046443607463,0.024445803138788164,-0.027221373097273436,-0.013020192521142848,-0.0028537108360547694,-0.04352199523191969,-0.0480944579676566,-0.0057049963249181344,0.017482562004882775,0.015002730318162313,0.06944560288917964,-0.009187794889886136,0.023273914464318084,-0.09099826970683675,-0.015838457845860687
MAP4K3,0.05371360522396634,0.005825852270730569,0.020462222931441565,-0.04142625871088779,0.0733144442343663,0.06054420330867755,0.019894704878516495,-0.004672343331171003,0.03379756338038181,0.07829377659723308,0.1122380316436046,0.07708544691884361,-0.024049449225813424,0.077556519292857,0.02346616402796453,0.08161294225823094,0.05426499874409557,0.0798841115115741,0.03572663345504584,0.09525697562051096,0.05456698752500744,0.09115487361165697,0.010421647633268638,0.03689154799437745,0.024452813162057274,-0.04785283511397431,0.0628887612690543,0.05892096999607391,0.07929325533030904,0.038225094902872264,0.05304375318414564,-0.004049639118675841,0.029264544722819585,0.03264660463520075,-0.0052970585590940145,-0.10434700429262478,0.013218429739350612,0.042851586236193756,-0.041886330482143075,0.027479927366786727,0.03540359397164278,-0.029332879237823017,0.014584773094104997,-0.016598941246828647,0.05481576367682567,-0.04216087199900803,0.021912119075440772,0.055165415634842535,0.019394346821058367,0.021480998749702607,0.09910202827763764,0.05364459684995454,0.034718476725901636,0.03467190049317201,0.03604402797811779,0.04378316639300306,0.05644535652567292,0.07112294374275965,0.04113340624920785,0.1426594901995386,0.019164317964195515,0.0830101204619336,0.05816104092301194,0.0020342201983680197,0.004463798842440914,0.018200210805908196,0.05573017054309187,0.06133690470311548,0.08273688259348522,-0.028879043957871775,0.022486858207679927,-0.026373227079779515,0.03632274558676635,0.062013679631603924,0.05333225331637492,0.07615783900196232,0.014757707901730144,0.019963896806034498,0.04952415997084991,0.043210807466540796,0.04371850336894467,0.08527505231215282,0.09054682215068341,0.056086442301256784,0.04474208309015551,0.011111348960459067,0.09619395741635714,-0.13894073271095775,0.04079569264204097,0.09644614182668335,0.04128765596305779,0.026927876443595594,-0.0017226812815383796,0.053850234382939954,0.004372878721823348,0.03537120352476869,0.0621701249183379,0.06191660413168237,0.053526849739863075,-0.029964289335013106,0.03837397817683555,0.058289324043223734,-0.007695653199229824
MAP4K5,0.03452427446291095,-0.005528551424717032,-0.0415678771065045,-0.07364476371775686,0.032806497942956384,0.018330940756474207,-0.01150563308611477,-0.007249194877670673,0.036950328276052186,0.011955910702188988,0.025005563069778247,0.014871140920992065,0.011250926608378897,0.033155552210279826,-0.014138493823586562,0.03733842112325002,0.014359269591843138,0.05515967891462162,0.017935795719784486,0.003853957755368509,0.012297111296900892,0.08449584679177558,-0.059228659684220475,-0.001420692607605651,0.005290497710937203,-0.036652442605366264,0.03177868133708717,0.026996608621311917,0.019906447616452133,-0.005180218148656213,0.011467740136968108,-0.06279345715023543,-0.01868824282563719,-0.032239437971510465,-0.009958863195000112,-0.09817902818497393,-0.061238772565881006,-0.003056690189338185,-0.12854101522040956,0.001899468831654899,-0.0020839203082246294,-0.039261556758263705,-0.04731914721084246,-0.03853886660871314,-0.007379373828933944,-0.05954206169553,-0.0028540577280031787,-0.012664617082939117,-0.01589279155526127,-0.02867763558603209,0.025299375568932525,0.006805729411788086,-0.0249145345207213,0.008610130505063374,-0.04020927701095928,0.020832777153702547,0.01783564900903841,0.022258288470156727,0.01642829698291283,0.019164317964195543,-0.053901514712952014,0.02085500893792952,0.02544600631146865,-0.054504920226731146,-0.0017473488181786734,0.007897742483659043,0.031206007927262858,-0.022432528053029838,0.025532771359272288,-0.06231648279191088,0.006241860429191892,-0.030817071633171822,0.0031254748930333864,0.02497870566785118,0.005029519858349957,0.018123985492562944,-0.0004745514178461918,-0.008949769887470316,-0.015220069685907889,0.028975348649510207,0.015366173078211032,0.052922603247555766,0.008974839989553007,-0.007666181427029656,0.007524896379125581,0.011823684311863814,0.05658914482796282,-0.1629657692777685,-0.02596641380052861,0.024138683361282887,-0.003855274784870466,-0.006750975602230536,-0.06509241791706405,0.016208368673229043,-0.09237397192103625,-0.022443150023440522,0.03104303987843035,0.05521513944673023,0.039293751375956254,-0.07792526978366437,0.027437486220923055,0.02344065869289614,-0.020955454491802278
MAP7D1,-0.012518692753747451,-0.003330125625218283,0.022156820852745257,-0.021634519857569923,0.007338708278136347,0.04704255963250825,0.031748730081401444,0.00385762970055914,0.01679349951961495,0.07124219863821835,0.018222849082924486,0.058093484113317884,-0.061029910934371046,-0.02857840975670589,0.01311047465530718,0.011473400817480994,0.03676613295160169,0.05649470967860548,0.046656901521017535,0.04497980711611543,0.020757706276350846,0.08843329673620748,-0.021123151327961665,0.0058909423876814596,0.055361489497698285,0.0061318470912817835,0.030901578969216248,-0.044837473283436416,-0.11252506120274541,-0.2491674621018879,0.025472225794770847,-0.04279047553086568,-0.014951563911225318,-0.020299954334031978,-0.029983438848644905,-0.07801394916591498,-0.031209375356622104,0.04041016402002176,-0.07996555020609675,0.04939351712842591,0.0511925029486231,-0.011180103027911503,-0.013498187530260386,-0.03201829561730346,-0.011695393696675438,-0.008035270003779904,-0.042948727712525836,0.03978887159313446,-0.05240616512945173,0.0070186973782298545,-0.05705129051676816,0.03166875322422111,0.0003311481171165004,0.0064311338833833165,-0.042027084835558504,0.044390100558808904,-0.001061899616535536,-0.053392060640481805,-0.04020159342741264,0.0830101204619336,0.02085500893792952,0.0869742127672306,-0.03902759345929155,-0.05674397735178299,-0.009271947255572566,-0.011840093322598055,0.06478418011528259,-0.02501812371936929,0.032916865221898045,0.00647755020081503,-0.0013266653169242137,-0.020374501908824172,0.0348256682826566,0.02799936981980289,0.044424719210388014,0.014923809237670033,0.03938504726379666,0.04379894489682579,0.04949055023876936,0.03897279827371131,0.004950945012626162,0.0585868332561032,-0.05099037827895375,0.006637415865381857,-0.06123864806775223,-0.08336375972456206,-0.05337618582576065,-0.06088231499822666,0.029025402586459248,-0.0032954916888019437,0.05706528949590027,0.07863171658545386,0.004903980055539853,0.05144565316974299,-0.050597311876170115,0.008028408275507437,0.021250200959354343,0.017025732377535074,0.0447069461628708,-0.018003238524106235,0.05583927078009315,-0.02392418556686525,0.019946619953919414
MAPK1,-0.0985636686072971,-0.028255568101639095,-0.03573971455086555,0.06495007728826552,-0.012436135589464214,0.03586474532556949,0.06062942733076168,-0.036960768576070835,0.03997090555424648,0.06351575570319595,0.030351128276871253,0.07037163844659267,-0.018560135172289716,0.037439099529035624,0.09343233145914709,0.004029218351329467,-0.008128175331577725,0.05482038217205687,0.05647657293680991,0.06844986373490258,-0.0012860229935229006,0.058562229429571955,0.016855002026002708,0.00940170026668194,0.02051088015038105,0.21020427626629531,0.01001661520665928,-0.020178868866955316,-0.02465223660727922,-0.09828673187651976,-0.042797731316511156,-0.02046793720203538,0.004347190519876198,-0.023810040808369848,0.003690469878278424,-0.040229308469201586,0.04035609335383328,0.018630749230626575,-0.05696322490901368,0.02457965847293836,0.06512464866540957,-0.01825717610788713,-0.046308514641550835,0.010808642619369646,-0.004217542853339917,0.09690739208662325,0.07266063768523984,0.022633008525055287,0.001442110914480571,0.018650184791001445,-0.02372613670714896,-0.02876910391218157,0.007382849806042119,-0.0032690992974670208,0.027510444504367293,0.041942838247946895,0.009269434762495928,-0.017254671911651413,-0.004059210165266683,0.05816104092301197,0.025446006311468622,-0.039027593459291576,0.005853889038597682,-0.00623807380573238,0.020342983216591337,0.023378501880134434,0.01889338695073861,-0.030285683280209363,0.019189489407592714,0.008074738078693466,-0.10232665926160728,0.04490814725379816,0.03368222268823745,0.002833581872132118,0.017593505013273558,0.0009119090303175426,0.12199498160836142,0.05925908577237854,0.036909298977726435,0.0014491199640945251,0.04215558012039894,0.06283242840563347,-0.010798281696171308,0.05604666821490473,0.013697743792340983,-0.026252077214627245,-0.016730404543898014,-0.04334263469029742,0.0025029624006076,-0.005275520997712335,0.028541587678577174,0.05832801055440737,0.04219928990818356,-0.0553430540438922,-0.036641842062217655,-0.01967118978298593,0.013593222775584834,0.017020914448268448,0.013063156285845673,-0.0018842801789911157,0.04658802353805927,-0.015818335381940288,-0.026768435105922778
MEIS1,-0.09002241333449867,-0.042703759304973665,-0.022780587617867276,-0.059931602309723275,-0.014904258995167619,0.010242953324637233,-0.029585789132958507,-0.09499231562856275,-0.04273527179799924,-0.012782046841098016,0.011270415946198986,0.03210171046453947,0.07623485330699564,0.020009612807289523,0.022553758686921055,0.033966747271803654,0.0013843985474341625,-0.0017920590921150503,-0.0564170586628957,0.017133855234936185,-0.03733361152874465,0.02894538749903608,-0.04947686259244721,0.03749653294473948,-0.004271570098839272,-0.1476661243540524,-0.0010796793505406521,0.02318095544344568,-0.0045687926246497645,-0.10086846957338153,-0.004047218506806727,-0.14185087318022177,-0.09609984325704085,-0.10089545844319153,-0.07581343105303384,-0.058586319115788266,-0.03894487542668684,-0.005953283910353158,-0.11719348547438185,-0.003873707493182471,-0.02573140883283992,-0.08502076222985333,-0.14614396476188762,-0.09537357711757455,-0.024155236929980173,-0.04321935037345975,-0.09207228643417348,-0.02668146691642659,-0.05574566135918019,-0.09474791180695064,0.054964147321235446,0.01286245895044516,0.018069977339316173,9.588362218554414e-05,-0.022347848305304896,-0.027973378739770932,-0.01021121697761232,0.047793987198132014,0.03924032453847358,0.002034220198368075,-0.054504920226731174,-0.05674397735178299,-0.006238073805732436,0.09800751897367524,-0.0800572293227012,-0.04224497782978878,-0.002319785340978431,0.02495903650877815,0.0019192083051801367,-0.11087697482620479,-0.09179731276587638,-0.06846836366375153,-0.019302722346008327,0.0010951306827173546,-0.01907959762599626,-0.012089258950267273,-0.09050930544322189,-0.08113114950309502,-0.014834089638275483,0.010084169973478802,0.008522445360527486,0.0011380628500872736,0.05781979959034028,-0.021892549756661828,-0.014221851955118422,-0.011839539552319811,0.029134909128180897,-0.22569352215082772,-0.04427816368160581,-0.025528430027592253,-0.002399355012169452,0.0282548163696921,-0.04365078494228958,0.03872668558242262,-0.034538592869491014,-0.0020845054994997614,-0.03043571446428242,-0.007355574038988538,-0.002970087267364252,-0.14281401234515462,0.01565904450272812,0.038457257381351806,-0.06813676972280722
MIDN,0.02095452552657384,0.008088977158323296,0.0008769714282187979,0.0002220636344867355,0.015506202053887808,0.0018839052287705216,-0.04903026562690699,-0.062077068974852434,-0.029312570282900186,0.05648314144761574,0.037759074552712324,0.0428871021592474,0.020678705391607655,0.026762116009849624,-0.015919751140799243,0.002653332944378528,-0.004617572006328008,0.028448793832881014,-0.0538301204170481,-0.04739809478646767,0.0117978071376027,0.052229385770686476,0.00541596746600026,0.04496479144439694,-0.02175314381445287,-0.05748119272409552,0.04896631087056119,0.035883001821192945,0.020798265268765714,-0.06277629521726025,0.029950159541839994,-0.07004345493288439,-0.05532588479646838,-0.05396304875231689,0.0035570383824387597,-0.026050466239143644,0.02800194155363367,-0.030553782217229708,-0.027342681232202792,0.01326942897545541,0.019572081668904784,-0.018678975246453122,-0.054587426293465635,0.008257835705151262,-0.018618856032912134,-0.046452861591994354,-0.05339150314760188,0.006900222552624846,-0.07021352168423012,-0.054209047466663496,0.025139830676369046,0.021204930777837416,0.07925012859184238,-0.022291990661360617,-0.06601011364593884,0.04290919402532711,0.027394289726226095,0.050807481025236384,0.05202912159807266,0.004463798842440692,-0.001747348818178951,-0.009271947255572843,0.020342983216591115,-0.08005722932270132,0.04795322546392666,-0.035710854053547125,0.006590727465402235,-0.0025980318410352976,-0.0067742200516270334,-0.08582347773861893,0.018219329043081434,0.0025923187583365426,0.035830474029176496,0.03378292521910903,-0.0009881053981052323,0.02484676334453545,-0.03224243288421025,-0.04965586726529608,-0.05391834436403348,0.0065757173520989975,0.023375659282148686,0.015956656721981766,-0.014279103649291636,0.0071918801529357035,-0.012880364009878853,-0.008132594900697954,0.05933976518270345,-0.11596092196961277,0.03841834466887417,-0.022452915583198063,-0.0009974586157013854,-0.0033457172933507584,-0.10267519084408944,0.08348092910038696,0.06441016760856488,-0.030765469581873817,-0.01696544846310688,-0.015919247859290886,-0.00690971728293982,-0.050125771315643,0.03467833744403559,0.13791218905001618,-0.06881868479850012
NCL,-0.09134587988672949,-0.0676911167291464,-0.017450909826006306,-0.12692243518482704,-0.007299946977006949,0.01743785535175943,-0.025193692353815994,0.11070716409607001,-0.027145769543946763,0.01792367778222398,0.038929245854742944,-0.0037217741517421854,-0.009064648236956296,0.03977421633549111,0.08670400550459423,0.03248073916976038,-0.011427628884329522,-0.022687965656494835,0.011905314032392533,0.049492819045669295,-0.00486781290405236,0.049257651850058315,0.013830323202848938,0.012486908232676723,-0.0060869908038728715,-0.018528231039188214,-0.015584857159782445,0.013602688376265493,0.028014272440604587,0.003153554999650532,-0.004931150883406149,-0.06541817358898783,-0.046391604926818986,-0.053107130345976916,-0.024318918886354624,-0.12798853735698756,-0.07630003941250135,-0.02591410481890541,-0.14467910548514462,-0.012988103952649599,0.010050685658228309,-0.04711397336156331,-0.007402750688220827,-0.07052010181447316,-0.11208266469086964,-0.14564811810382383,-0.06397576086527823,0.0210350372926931,-0.026281772750669008,-0.08112384480920215,-0.045990214950289765,-0.0022392448431390044,-0.027333085505442625,-0.02586557299162129,-0.016932227587435067,0.021423330398449875,0.0032667079874137382,0.012060613629701995,-0.01079614393239291,0.01820021080590814,0.007897742483659015,-0.011840093322598055,0.023378501880134434,-0.04224497782978878,-0.0357108540535469,0.05024130712809663,0.02645395236123682,0.008935739289282624,0.04047983457334686,-0.05135533472521381,-0.04681645579452304,-0.09757317981860703,-0.05059382511874638,-0.0056421712437435545,0.004941672135542641,0.0023754869443417814,-0.03860415342264811,-0.023796007102702743,-0.037610982097762424,0.03880294677651468,0.034964744606860165,-0.010292441469743896,-0.1009700761486318,-0.0011896803594048655,0.00393190654633175,-0.11309224288406033,-0.010675000541685409,-0.07662618694455964,-0.03539470201142331,0.04597644381427324,-0.007060687632194862,-0.02595177547148833,-0.050520779078659483,0.027876329010442277,0.00995790408902697,-0.010850933712622551,-0.006081661203993005,-0.023378913657995548,0.01721122541033443,-0.060886659525851206,-0.01938134376696507,-0.0034236320763624817,-0.024341525797278385
NIT1,0.02153084658333082,0.05228674953992385,-0.02921376251804403,-0.018701742958387113,0.03753622302245008,0.0413142501968673,0.03847000905594705,-0.010722962760863208,0.020780624454199426,0.13754338113627546,0.13579497561027132,0.1581727596372115,-0.09537933925750186,0.030981635520966444,0.0006234769082165137,-0.0034683350740296603,0.02481956222468823,0.049315050501615276,0.06654405364493482,-0.025017033781069398,0.06795675566503134,0.13742798808867657,-0.011486503845703822,0.03197204256501218,0.06206294603031315,-0.021220260160736526,0.024013825776316056,0.02635359813789584,0.027736171486951677,-0.0840730812120758,0.06483479822522648,0.012980993389225759,0.010648115342956954,-0.004917214068686615,0.025543873237253933,-0.027633310157058832,-0.029541257890114636,-0.048519315269694385,-0.04679840188045126,0.011346797422165433,0.0629990590790126,-0.030022942649385653,-0.010412594827373445,-0.014442966633362087,0.03672314074515748,0.0168699406027204,-0.03301753359503601,-0.12695751881765777,-0.03912839085804537,-0.020961171833070558,-0.010799506945552317,-0.022861969676496396,-0.024712970828482783,-0.03532651875401521,-0.027594377962846472,0.060891882387678176,0.0067148089718029325,0.04756698436248169,0.026732442270806844,0.05573017054309132,0.031206007927262303,0.06478418011528203,0.018893386950738167,-0.002319785340978875,0.006590727465402013,0.02645395236123632,0.004129103982030813,0.04319777643486117,-0.00739565362716238,-0.014073899503789233,0.039259065092802636,0.020336578496459756,0.02826976754648891,0.016697930425174534,0.029231583185104604,0.035378636922225426,-0.026045498842907855,0.052123704140315696,0.05423804519976411,0.05954616710408328,0.1100381061256328,0.10657387858273343,-0.1125982400958232,0.03297127659093607,0.01821030104671184,0.05561324040440763,0.062201908093505676,-0.004196313449154165,0.020350164887343536,0.0387016440904186,0.0898690849801706,0.05020882317132119,-0.06363928002122199,0.04009407724279995,-0.023661853149746337,-0.0067990993302762814,-0.011892855129620072,-0.0011245580962355173,0.06637094522709086,-0.004332340228977216,0.08617328568537852,0.18078210444631587,-0.05062128393904075
OSR2,-0.0224296173804851,0.051432860419085236,0.004224541645897695,-0.06020401817059323,0.07105673924948136,0.07656625787047763,0.030902981343971597,-0.04564558042076283,0.09193433574088117,0.04718750038909858,0.06789156906086463,0.059030245350069066,-0.050927496954184526,-0.0325729072889786,-0.0469960832798067,-0.027875209926823658,0.009606413991574636,0.09058375087779999,0.0128524657237159,0.10750883734911226,0.016059277051290094,0.05192687186000916,-0.07903227863319734,0.02748841529479388,-0.053647414136271776,-0.005607997949732602,0.04006623206794957,0.006586653484435281,-0.03758632751685542,0.05813972452897018,-0.06018982735090822,-0.07260968960306341,-0.054492910357469226,-0.07654442960054447,0.020672213979281873,-0.07181291519256583,-0.055646820639214056,-0.0027118020134909437,-0.11814552500906123,0.05641982655659858,0.022489572308546035,-0.0182021260652262,-0.05539236491776878,-0.0364300708289913,0.042132552769475806,-0.002138166741387615,0.09431982212704704,-0.009447332789635554,-0.10155425326434941,-0.03691517849285236,-0.017093533330465815,-0.011840252375305754,-0.018278171830024125,0.03786298988688716,-0.05418109398742932,0.09857838836606797,0.017309245596087597,-0.022617311307107243,0.005916548783720645,0.061336904703115425,-0.02243252805302992,-0.025018123719369345,-0.030285683280209363,0.024959036508778093,-0.002598031841035131,0.008935739289282485,0.04319777643486172,-0.05221074013810323,-0.0005019524476033155,-0.07184454973509802,-0.02767235794842471,-0.033866093064628455,0.152764444079113,0.10541314661922677,0.005692596507596348,0.0987840087245728,-0.04467706861544174,-0.011257194232472456,-0.02047972823488159,0.03848506683392891,0.01308494369803992,0.1057839144791809,-0.03692762713221137,0.04393233457242193,-0.029630805105918895,-0.03962668849483236,0.04955418649861737,-0.13646782024091303,-0.02343495140445634,0.007499452119447247,0.07681454495291377,0.10306194808995153,0.012574887756129416,0.017029786791945167,-0.03123656114998208,-0.010253573658674464,0.03936156754908407,0.11242366105781149,0.09630194624797206,-0.03584728971319989,0.10662225190430834,0.05013510108627006,-0.05363732561308643
